FlowId,PacketUid,Protocol,PacketSize,IngressPort,EgressPort,Type,Queue,Quantum,PhyRxEndTime,PhyTxEndTime,Source,Destination
48,4,17,828,1,5,FIFO,0,-1,34026556,34033195,101.0.4.1,11.1.1.2
50,4,17,828,3,7,Drr,0,800,34026556,34033195,103.0.4.1,13.1.1.2
51,4,17,828,4,8,WFQ,7,6400,34026556,34033195,104.0.4.1,14.1.1.2
55,4,17,828,4,8,WFQ,0,800,34033195,34039834,104.0.6.1,14.1.1.2
52,4,17,828,1,5,FIFO,0,-1,34033195,34039834,101.0.6.1,11.1.1.2
54,4,17,828,3,7,Drr,0,800,34033195,34039834,103.0.6.1,13.1.1.2
53,4,17,828,2,6,SP,5,-1,34033195,34039834,102.0.6.1,12.1.1.2
57,4,17,828,2,6,SP,1,-1,34039834,34046473,102.0.8.1,12.1.1.2
56,4,17,828,1,5,FIFO,0,-1,34039834,34046473,101.0.8.1,11.1.1.2
58,4,17,828,3,7,Drr,4,800,34039834,34046473,103.0.8.1,13.1.1.2
59,4,17,828,4,8,WFQ,3,3200,34039834,34046473,104.0.8.1,14.1.1.2
0,6,6,852,1,5,FIFO,0,-1,34046666,34053498,101.0.1.1,11.1.1.2
1,6,6,852,2,6,SP,2,-1,34046666,34053498,102.0.1.1,12.1.1.2
3,6,6,852,4,8,WFQ,1,1600,34046666,34053498,104.0.1.1,14.1.1.2
2,6,6,852,3,7,Drr,0,800,34046666,34053498,103.0.1.1,13.1.1.2
5,6,6,852,2,6,SP,4,-1,34053498,34060330,102.0.3.1,12.1.1.2
4,6,6,852,1,5,FIFO,0,-1,34053498,34060330,101.0.3.1,11.1.1.2
7,6,6,852,4,8,WFQ,1,1600,34053498,34060330,104.0.3.1,14.1.1.2
6,6,6,852,3,7,Drr,5,800,34053498,34060330,103.0.3.1,13.1.1.2
11,6,6,852,4,8,WFQ,6,5600,34060330,34067162,104.0.5.1,14.1.1.2
9,6,6,852,2,6,SP,6,-1,34060330,34067162,102.0.5.1,12.1.1.2
10,6,6,852,3,7,Drr,7,800,34060330,34067162,103.0.5.1,13.1.1.2
8,6,6,852,1,5,FIFO,0,-1,34060330,34067162,101.0.5.1,11.1.1.2
15,6,6,852,4,8,WFQ,0,800,34067162,34073994,104.0.7.1,14.1.1.2
12,6,6,852,1,5,FIFO,0,-1,34067162,34073994,101.0.7.1,11.1.1.2
13,6,6,852,2,6,SP,4,-1,34067162,34073994,102.0.7.1,12.1.1.2
14,6,6,852,3,7,Drr,7,800,34067162,34073994,103.0.7.1,13.1.1.2
16,6,6,852,1,5,FIFO,0,-1,34073994,34080826,101.0.9.1,11.1.1.2
17,6,6,852,2,6,SP,1,-1,34073994,34080826,102.0.9.1,12.1.1.2
18,6,6,852,3,7,Drr,6,800,34073994,34080826,103.0.9.1,13.1.1.2
19,6,6,852,4,8,WFQ,6,5600,34073994,34080826,104.0.9.1,14.1.1.2
22,5,6,52,7,3,Drr,1,800,36053930,36054362,13.1.1.2,103.0.1.1
20,5,6,52,5,1,FIFO,0,-1,36053930,36054362,11.1.1.2,101.0.1.1
21,5,6,52,6,2,SP,1,-1,36053930,36054362,12.1.1.2,102.0.1.1
23,5,6,52,8,4,WFQ,0,800,36053930,36054362,14.1.1.2,104.0.1.1
24,5,6,52,5,1,FIFO,0,-1,36060762,36061194,11.1.1.2,101.0.3.1
25,5,6,52,6,2,SP,1,-1,36060762,36061194,12.1.1.2,102.0.3.1
27,5,6,52,8,4,WFQ,0,800,36060762,36061194,14.1.1.2,104.0.3.1
26,5,6,52,7,3,Drr,4,800,36060762,36061194,13.1.1.2,103.0.3.1
28,5,6,52,5,1,FIFO,0,-1,36067594,36068026,11.1.1.2,101.0.5.1
31,5,6,52,8,4,WFQ,7,6400,36067594,36068026,14.1.1.2,104.0.5.1
30,5,6,52,7,3,Drr,5,800,36067594,36068026,13.1.1.2,103.0.5.1
29,5,6,52,6,2,SP,3,-1,36067594,36068026,12.1.1.2,102.0.5.1
35,5,6,52,8,4,WFQ,1,1600,36074426,36074858,14.1.1.2,104.0.7.1
33,5,6,52,6,2,SP,1,-1,36074426,36074858,12.1.1.2,102.0.7.1
34,5,6,52,7,3,Drr,4,800,36074426,36074858,13.1.1.2,103.0.7.1
32,5,6,52,5,1,FIFO,0,-1,36074426,36074858,11.1.1.2,101.0.7.1
36,5,6,52,5,1,FIFO,0,-1,36081258,36081690,11.1.1.2,101.0.9.1
37,5,6,52,6,2,SP,2,-1,36081258,36081690,12.1.1.2,102.0.9.1
38,5,6,52,7,3,Drr,1,800,36081258,36081690,13.1.1.2,103.0.9.1
39,5,6,52,8,4,WFQ,5,4800,36081258,36081690,14.1.1.2,104.0.9.1
42,5,17,828,3,7,Drr,4,800,40413278,40419917,103.0.0.1,13.1.1.2
41,5,17,828,2,6,SP,0,-1,40413278,40419917,102.0.0.1,12.1.1.2
40,5,17,828,1,5,FIFO,0,-1,40413278,40419917,101.0.0.1,11.1.1.2
43,5,17,828,4,8,WFQ,2,2400,40413278,40419917,104.0.0.1,14.1.1.2
44,5,17,828,1,5,FIFO,0,-1,40419917,40426556,101.0.2.1,11.1.1.2
45,5,17,828,2,6,SP,5,-1,40419917,40426556,102.0.2.1,12.1.1.2
47,5,17,828,4,8,WFQ,2,2400,40419917,40426556,104.0.2.1,14.1.1.2
46,5,17,828,3,7,Drr,6,800,40419917,40426556,103.0.2.1,13.1.1.2
48,5,17,828,1,5,FIFO,0,-1,40426556,40433195,101.0.4.1,11.1.1.2
51,5,17,828,4,8,WFQ,7,6400,40426556,40433195,104.0.4.1,14.1.1.2
50,5,17,828,3,7,Drr,0,800,40426556,40433195,103.0.4.1,13.1.1.2
49,5,17,828,2,6,SP,1,-1,40426556,40433195,102.0.4.1,12.1.1.2
55,5,17,828,4,8,WFQ,0,800,40433195,40439834,104.0.6.1,14.1.1.2
53,5,17,828,2,6,SP,5,-1,40433195,40439834,102.0.6.1,12.1.1.2
52,5,17,828,1,5,FIFO,0,-1,40433195,40439834,101.0.6.1,11.1.1.2
54,5,17,828,3,7,Drr,0,800,40433195,40439834,103.0.6.1,13.1.1.2
58,5,17,828,3,7,Drr,4,800,40439834,40446473,103.0.8.1,13.1.1.2
57,5,17,828,2,6,SP,1,-1,40439834,40446473,102.0.8.1,12.1.1.2
59,5,17,828,4,8,WFQ,3,3200,40439834,40446473,104.0.8.1,14.1.1.2
56,5,17,828,1,5,FIFO,0,-1,40439834,40446473,101.0.8.1,11.1.1.2
0,7,6,852,1,5,FIFO,0,-1,40446666,40453498,101.0.1.1,11.1.1.2
1,7,6,852,2,6,SP,2,-1,40446666,40453498,102.0.1.1,12.1.1.2
3,7,6,852,4,8,WFQ,1,1600,40446666,40453498,104.0.1.1,14.1.1.2
2,7,6,852,3,7,Drr,0,800,40446666,40453498,103.0.1.1,13.1.1.2
4,7,6,852,1,5,FIFO,0,-1,40453498,40460330,101.0.3.1,11.1.1.2
5,7,6,852,2,6,SP,4,-1,40453498,40460330,102.0.3.1,12.1.1.2
6,7,6,852,3,7,Drr,5,800,40453498,40460330,103.0.3.1,13.1.1.2
7,7,6,852,4,8,WFQ,1,1600,40453498,40460330,104.0.3.1,14.1.1.2
11,7,6,852,4,8,WFQ,6,5600,40460330,40467162,104.0.5.1,14.1.1.2
8,7,6,852,1,5,FIFO,0,-1,40460330,40467162,101.0.5.1,11.1.1.2
10,7,6,852,3,7,Drr,7,800,40460330,40467162,103.0.5.1,13.1.1.2
9,7,6,852,2,6,SP,6,-1,40460330,40467162,102.0.5.1,12.1.1.2
14,7,6,852,3,7,Drr,7,800,40467162,40473994,103.0.7.1,13.1.1.2
13,7,6,852,2,6,SP,4,-1,40467162,40473994,102.0.7.1,12.1.1.2
12,7,6,852,1,5,FIFO,0,-1,40467162,40473994,101.0.7.1,11.1.1.2
15,7,6,852,4,8,WFQ,0,800,40467162,40473994,104.0.7.1,14.1.1.2
18,7,6,852,3,7,Drr,6,800,40473994,40480826,103.0.9.1,13.1.1.2
16,7,6,852,1,5,FIFO,0,-1,40473994,40480826,101.0.9.1,11.1.1.2
17,7,6,852,2,6,SP,1,-1,40473994,40480826,102.0.9.1,12.1.1.2
19,7,6,852,4,8,WFQ,6,5600,40473994,40480826,104.0.9.1,14.1.1.2
20,6,6,52,5,1,FIFO,0,-1,42453930,42454362,11.1.1.2,101.0.1.1
23,6,6,52,8,4,WFQ,0,800,42453930,42454362,14.1.1.2,104.0.1.1
22,6,6,52,7,3,Drr,1,800,42453930,42454362,13.1.1.2,103.0.1.1
21,6,6,52,6,2,SP,1,-1,42453930,42454362,12.1.1.2,102.0.1.1
27,6,6,52,8,4,WFQ,0,800,42460762,42461194,14.1.1.2,104.0.3.1
25,6,6,52,6,2,SP,1,-1,42460762,42461194,12.1.1.2,102.0.3.1
26,6,6,52,7,3,Drr,4,800,42460762,42461194,13.1.1.2,103.0.3.1
24,6,6,52,5,1,FIFO,0,-1,42460762,42461194,11.1.1.2,101.0.3.1
29,6,6,52,6,2,SP,3,-1,42467594,42468026,12.1.1.2,102.0.5.1
30,6,6,52,7,3,Drr,5,800,42467594,42468026,13.1.1.2,103.0.5.1
28,6,6,52,5,1,FIFO,0,-1,42467594,42468026,11.1.1.2,101.0.5.1
31,6,6,52,8,4,WFQ,7,6400,42467594,42468026,14.1.1.2,104.0.5.1
32,6,6,52,5,1,FIFO,0,-1,42474426,42474858,11.1.1.2,101.0.7.1
35,6,6,52,8,4,WFQ,1,1600,42474426,42474858,14.1.1.2,104.0.7.1
33,6,6,52,6,2,SP,1,-1,42474426,42474858,12.1.1.2,102.0.7.1
34,6,6,52,7,3,Drr,4,800,42474426,42474858,13.1.1.2,103.0.7.1
39,6,6,52,8,4,WFQ,5,4800,42481258,42481690,14.1.1.2,104.0.9.1
37,6,6,52,6,2,SP,2,-1,42481258,42481690,12.1.1.2,102.0.9.1
38,6,6,52,7,3,Drr,1,800,42481258,42481690,13.1.1.2,103.0.9.1
36,6,6,52,5,1,FIFO,0,-1,42481258,42481690,11.1.1.2,101.0.9.1
42,6,17,828,3,7,Drr,4,800,46813278,46819917,103.0.0.1,13.1.1.2
43,6,17,828,4,8,WFQ,2,2400,46813278,46819917,104.0.0.1,14.1.1.2
41,6,17,828,2,6,SP,0,-1,46813278,46819917,102.0.0.1,12.1.1.2
40,6,17,828,1,5,FIFO,0,-1,46813278,46819917,101.0.0.1,11.1.1.2
45,6,17,828,2,6,SP,5,-1,46819917,46826556,102.0.2.1,12.1.1.2
44,6,17,828,1,5,FIFO,0,-1,46819917,46826556,101.0.2.1,11.1.1.2
46,6,17,828,3,7,Drr,6,800,46819917,46826556,103.0.2.1,13.1.1.2
47,6,17,828,4,8,WFQ,2,2400,46819917,46826556,104.0.2.1,14.1.1.2
50,6,17,828,3,7,Drr,0,800,46826556,46833195,103.0.4.1,13.1.1.2
48,6,17,828,1,5,FIFO,0,-1,46826556,46833195,101.0.4.1,11.1.1.2
49,6,17,828,2,6,SP,1,-1,46826556,46833195,102.0.4.1,12.1.1.2
51,6,17,828,4,8,WFQ,7,6400,46826556,46833195,104.0.4.1,14.1.1.2
55,6,17,828,4,8,WFQ,0,800,46833195,46839834,104.0.6.1,14.1.1.2
53,6,17,828,2,6,SP,5,-1,46833195,46839834,102.0.6.1,12.1.1.2
52,6,17,828,1,5,FIFO,0,-1,46833195,46839834,101.0.6.1,11.1.1.2
54,6,17,828,3,7,Drr,0,800,46833195,46839834,103.0.6.1,13.1.1.2
59,6,17,828,4,8,WFQ,3,3200,46839834,46846473,104.0.8.1,14.1.1.2
56,6,17,828,1,5,FIFO,0,-1,46839834,46846473,101.0.8.1,11.1.1.2
58,6,17,828,3,7,Drr,4,800,46839834,46846473,103.0.8.1,13.1.1.2
57,6,17,828,2,6,SP,1,-1,46839834,46846473,102.0.8.1,12.1.1.2
3,8,6,852,4,8,WFQ,1,1600,46846666,46853498,104.0.1.1,14.1.1.2
1,8,6,852,2,6,SP,2,-1,46846666,46853498,102.0.1.1,12.1.1.2
2,8,6,852,3,7,Drr,0,800,46846666,46853498,103.0.1.1,13.1.1.2
0,8,6,852,1,5,FIFO,0,-1,46846666,46853498,101.0.1.1,11.1.1.2
5,8,6,852,2,6,SP,4,-1,46853498,46860330,102.0.3.1,12.1.1.2
6,8,6,852,3,7,Drr,5,800,46853498,46860330,103.0.3.1,13.1.1.2
7,8,6,852,4,8,WFQ,1,1600,46853498,46860330,104.0.3.1,14.1.1.2
4,8,6,852,1,5,FIFO,0,-1,46853498,46860330,101.0.3.1,11.1.1.2
8,8,6,852,1,5,FIFO,0,-1,46860330,46867162,101.0.5.1,11.1.1.2
11,8,6,852,4,8,WFQ,6,5600,46860330,46867162,104.0.5.1,14.1.1.2
10,8,6,852,3,7,Drr,7,800,46860330,46867162,103.0.5.1,13.1.1.2
9,8,6,852,2,6,SP,6,-1,46860330,46867162,102.0.5.1,12.1.1.2
12,8,6,852,1,5,FIFO,0,-1,46867162,46873994,101.0.7.1,11.1.1.2
15,8,6,852,4,8,WFQ,0,800,46867162,46873994,104.0.7.1,14.1.1.2
14,8,6,852,3,7,Drr,7,800,46867162,46873994,103.0.7.1,13.1.1.2
13,8,6,852,2,6,SP,4,-1,46867162,46873994,102.0.7.1,12.1.1.2
17,8,6,852,2,6,SP,1,-1,46873994,46880826,102.0.9.1,12.1.1.2
19,8,6,852,4,8,WFQ,6,5600,46873994,46880826,104.0.9.1,14.1.1.2
16,8,6,852,1,5,FIFO,0,-1,46873994,46880826,101.0.9.1,11.1.1.2
18,8,6,852,3,7,Drr,6,800,46873994,46880826,103.0.9.1,13.1.1.2
22,7,6,52,7,3,Drr,1,800,48853930,48854362,13.1.1.2,103.0.1.1
21,7,6,52,6,2,SP,1,-1,48853930,48854362,12.1.1.2,102.0.1.1
23,7,6,52,8,4,WFQ,0,800,48853930,48854362,14.1.1.2,104.0.1.1
20,7,6,52,5,1,FIFO,0,-1,48853930,48854362,11.1.1.2,101.0.1.1
24,7,6,52,5,1,FIFO,0,-1,48860762,48861194,11.1.1.2,101.0.3.1
25,7,6,52,6,2,SP,1,-1,48860762,48861194,12.1.1.2,102.0.3.1
26,7,6,52,7,3,Drr,4,800,48860762,48861194,13.1.1.2,103.0.3.1
27,7,6,52,8,4,WFQ,0,800,48860762,48861194,14.1.1.2,104.0.3.1
31,7,6,52,8,4,WFQ,7,6400,48867594,48868026,14.1.1.2,104.0.5.1
28,7,6,52,5,1,FIFO,0,-1,48867594,48868026,11.1.1.2,101.0.5.1
30,7,6,52,7,3,Drr,5,800,48867594,48868026,13.1.1.2,103.0.5.1
29,7,6,52,6,2,SP,3,-1,48867594,48868026,12.1.1.2,102.0.5.1
33,7,6,52,6,2,SP,1,-1,48874426,48874858,12.1.1.2,102.0.7.1
34,7,6,52,7,3,Drr,4,800,48874426,48874858,13.1.1.2,103.0.7.1
32,7,6,52,5,1,FIFO,0,-1,48874426,48874858,11.1.1.2,101.0.7.1
35,7,6,52,8,4,WFQ,1,1600,48874426,48874858,14.1.1.2,104.0.7.1
39,7,6,52,8,4,WFQ,5,4800,48881258,48881690,14.1.1.2,104.0.9.1
38,7,6,52,7,3,Drr,1,800,48881258,48881690,13.1.1.2,103.0.9.1
37,7,6,52,6,2,SP,2,-1,48881258,48881690,12.1.1.2,102.0.9.1
36,7,6,52,5,1,FIFO,0,-1,48881258,48881690,11.1.1.2,101.0.9.1
41,7,17,828,2,6,SP,0,-1,53213278,53219917,102.0.0.1,12.1.1.2
43,7,17,828,4,8,WFQ,2,2400,53213278,53219917,104.0.0.1,14.1.1.2
40,7,17,828,1,5,FIFO,0,-1,53213278,53219917,101.0.0.1,11.1.1.2
42,7,17,828,3,7,Drr,4,800,53213278,53219917,103.0.0.1,13.1.1.2
45,7,17,828,2,6,SP,5,-1,53219917,53226556,102.0.2.1,12.1.1.2
47,7,17,828,4,8,WFQ,2,2400,53219917,53226556,104.0.2.1,14.1.1.2
46,7,17,828,3,7,Drr,6,800,53219917,53226556,103.0.2.1,13.1.1.2
44,7,17,828,1,5,FIFO,0,-1,53219917,53226556,101.0.2.1,11.1.1.2
51,7,17,828,4,8,WFQ,7,6400,53226556,53233195,104.0.4.1,14.1.1.2
50,7,17,828,3,7,Drr,0,800,53226556,53233195,103.0.4.1,13.1.1.2
49,7,17,828,2,6,SP,1,-1,53226556,53233195,102.0.4.1,12.1.1.2
48,7,17,828,1,5,FIFO,0,-1,53226556,53233195,101.0.4.1,11.1.1.2
55,7,17,828,4,8,WFQ,0,800,53233195,53239834,104.0.6.1,14.1.1.2
54,7,17,828,3,7,Drr,0,800,53233195,53239834,103.0.6.1,13.1.1.2
53,7,17,828,2,6,SP,5,-1,53233195,53239834,102.0.6.1,12.1.1.2
52,7,17,828,1,5,FIFO,0,-1,53233195,53239834,101.0.6.1,11.1.1.2
56,7,17,828,1,5,FIFO,0,-1,53239834,53246473,101.0.8.1,11.1.1.2
57,7,17,828,2,6,SP,1,-1,53239834,53246473,102.0.8.1,12.1.1.2
59,7,17,828,4,8,WFQ,3,3200,53239834,53246473,104.0.8.1,14.1.1.2
58,7,17,828,3,7,Drr,4,800,53239834,53246473,103.0.8.1,13.1.1.2
3,9,6,852,4,8,WFQ,1,1600,53246666,53253498,104.0.1.1,14.1.1.2
1,9,6,852,2,6,SP,2,-1,53246666,53253498,102.0.1.1,12.1.1.2
2,9,6,852,3,7,Drr,0,800,53246666,53253498,103.0.1.1,13.1.1.2
0,9,6,852,1,5,FIFO,0,-1,53246666,53253498,101.0.1.1,11.1.1.2
6,9,6,852,3,7,Drr,5,800,53253498,53260330,103.0.3.1,13.1.1.2
5,9,6,852,2,6,SP,4,-1,53253498,53260330,102.0.3.1,12.1.1.2
7,9,6,852,4,8,WFQ,1,1600,53253498,53260330,104.0.3.1,14.1.1.2
4,9,6,852,1,5,FIFO,0,-1,53253498,53260330,101.0.3.1,11.1.1.2
8,9,6,852,1,5,FIFO,0,-1,53260330,53267162,101.0.5.1,11.1.1.2
9,9,6,852,2,6,SP,6,-1,53260330,53267162,102.0.5.1,12.1.1.2
11,9,6,852,4,8,WFQ,6,5600,53260330,53267162,104.0.5.1,14.1.1.2
10,9,6,852,3,7,Drr,7,800,53260330,53267162,103.0.5.1,13.1.1.2
15,9,6,852,4,8,WFQ,0,800,53267162,53273994,104.0.7.1,14.1.1.2
14,9,6,852,3,7,Drr,7,800,53267162,53273994,103.0.7.1,13.1.1.2
13,9,6,852,2,6,SP,4,-1,53267162,53273994,102.0.7.1,12.1.1.2
12,9,6,852,1,5,FIFO,0,-1,53267162,53273994,101.0.7.1,11.1.1.2
19,9,6,852,4,8,WFQ,6,5600,53273994,53280826,104.0.9.1,14.1.1.2
17,9,6,852,2,6,SP,1,-1,53273994,53280826,102.0.9.1,12.1.1.2
18,9,6,852,3,7,Drr,6,800,53273994,53280826,103.0.9.1,13.1.1.2
16,9,6,852,1,5,FIFO,0,-1,53273994,53280826,101.0.9.1,11.1.1.2
22,8,6,52,7,3,Drr,1,800,55253930,55254362,13.1.1.2,103.0.1.1
23,8,6,52,8,4,WFQ,0,800,55253930,55254362,14.1.1.2,104.0.1.1
20,8,6,52,5,1,FIFO,0,-1,55253930,55254362,11.1.1.2,101.0.1.1
21,8,6,52,6,2,SP,1,-1,55253930,55254362,12.1.1.2,102.0.1.1
27,8,6,52,8,4,WFQ,0,800,55260762,55261194,14.1.1.2,104.0.3.1
26,8,6,52,7,3,Drr,4,800,55260762,55261194,13.1.1.2,103.0.3.1
24,8,6,52,5,1,FIFO,0,-1,55260762,55261194,11.1.1.2,101.0.3.1
25,8,6,52,6,2,SP,1,-1,55260762,55261194,12.1.1.2,102.0.3.1
31,8,6,52,8,4,WFQ,7,6400,55267594,55268026,14.1.1.2,104.0.5.1
29,8,6,52,6,2,SP,3,-1,55267594,55268026,12.1.1.2,102.0.5.1
28,8,6,52,5,1,FIFO,0,-1,55267594,55268026,11.1.1.2,101.0.5.1
30,8,6,52,7,3,Drr,5,800,55267594,55268026,13.1.1.2,103.0.5.1
35,8,6,52,8,4,WFQ,1,1600,55274426,55274858,14.1.1.2,104.0.7.1
34,8,6,52,7,3,Drr,4,800,55274426,55274858,13.1.1.2,103.0.7.1
33,8,6,52,6,2,SP,1,-1,55274426,55274858,12.1.1.2,102.0.7.1
32,8,6,52,5,1,FIFO,0,-1,55274426,55274858,11.1.1.2,101.0.7.1
36,8,6,52,5,1,FIFO,0,-1,55281258,55281690,11.1.1.2,101.0.9.1
37,8,6,52,6,2,SP,2,-1,55281258,55281690,12.1.1.2,102.0.9.1
38,8,6,52,7,3,Drr,1,800,55281258,55281690,13.1.1.2,103.0.9.1
39,8,6,52,8,4,WFQ,5,4800,55281258,55281690,14.1.1.2,104.0.9.1
42,8,17,828,3,7,Drr,4,800,59613278,59619917,103.0.0.1,13.1.1.2
43,8,17,828,4,8,WFQ,2,2400,59613278,59619917,104.0.0.1,14.1.1.2
40,8,17,828,1,5,FIFO,0,-1,59613278,59619917,101.0.0.1,11.1.1.2
41,8,17,828,2,6,SP,0,-1,59613278,59619917,102.0.0.1,12.1.1.2
47,8,17,828,4,8,WFQ,2,2400,59619917,59626556,104.0.2.1,14.1.1.2
44,8,17,828,1,5,FIFO,0,-1,59619917,59626556,101.0.2.1,11.1.1.2
45,8,17,828,2,6,SP,5,-1,59619917,59626556,102.0.2.1,12.1.1.2
46,8,17,828,3,7,Drr,6,800,59619917,59626556,103.0.2.1,13.1.1.2
51,8,17,828,4,8,WFQ,7,6400,59626556,59633195,104.0.4.1,14.1.1.2
48,8,17,828,1,5,FIFO,0,-1,59626556,59633195,101.0.4.1,11.1.1.2
49,8,17,828,2,6,SP,1,-1,59626556,59633195,102.0.4.1,12.1.1.2
50,8,17,828,3,7,Drr,0,800,59626556,59633195,103.0.4.1,13.1.1.2
53,8,17,828,2,6,SP,5,-1,59633195,59639834,102.0.6.1,12.1.1.2
54,8,17,828,3,7,Drr,0,800,59633195,59639834,103.0.6.1,13.1.1.2
55,8,17,828,4,8,WFQ,0,800,59633195,59639834,104.0.6.1,14.1.1.2
52,8,17,828,1,5,FIFO,0,-1,59633195,59639834,101.0.6.1,11.1.1.2
57,8,17,828,2,6,SP,1,-1,59639834,59646473,102.0.8.1,12.1.1.2
59,8,17,828,4,8,WFQ,3,3200,59639834,59646473,104.0.8.1,14.1.1.2
58,8,17,828,3,7,Drr,4,800,59639834,59646473,103.0.8.1,13.1.1.2
56,8,17,828,1,5,FIFO,0,-1,59639834,59646473,101.0.8.1,11.1.1.2
2,10,6,852,3,7,Drr,0,800,59646666,59653498,103.0.1.1,13.1.1.2
3,10,6,852,4,8,WFQ,1,1600,59646666,59653498,104.0.1.1,14.1.1.2
1,10,6,852,2,6,SP,2,-1,59646666,59653498,102.0.1.1,12.1.1.2
0,10,6,852,1,5,FIFO,0,-1,59646666,59653498,101.0.1.1,11.1.1.2
4,10,6,852,1,5,FIFO,0,-1,59653498,59660330,101.0.3.1,11.1.1.2
7,10,6,852,4,8,WFQ,1,1600,59653498,59660330,104.0.3.1,14.1.1.2
6,10,6,852,3,7,Drr,5,800,59653498,59660330,103.0.3.1,13.1.1.2
5,10,6,852,2,6,SP,4,-1,59653498,59660330,102.0.3.1,12.1.1.2
11,10,6,852,4,8,WFQ,6,5600,59660330,59667162,104.0.5.1,14.1.1.2
9,10,6,852,2,6,SP,6,-1,59660330,59667162,102.0.5.1,12.1.1.2
10,10,6,852,3,7,Drr,7,800,59660330,59667162,103.0.5.1,13.1.1.2
8,10,6,852,1,5,FIFO,0,-1,59660330,59667162,101.0.5.1,11.1.1.2
15,10,6,852,4,8,WFQ,0,800,59667162,59673994,104.0.7.1,14.1.1.2
14,10,6,852,3,7,Drr,7,800,59667162,59673994,103.0.7.1,13.1.1.2
13,10,6,852,2,6,SP,4,-1,59667162,59673994,102.0.7.1,12.1.1.2
12,10,6,852,1,5,FIFO,0,-1,59667162,59673994,101.0.7.1,11.1.1.2
17,10,6,852,2,6,SP,1,-1,59673994,59680826,102.0.9.1,12.1.1.2
18,10,6,852,3,7,Drr,6,800,59673994,59680826,103.0.9.1,13.1.1.2
19,10,6,852,4,8,WFQ,6,5600,59673994,59680826,104.0.9.1,14.1.1.2
16,10,6,852,1,5,FIFO,0,-1,59673994,59680826,101.0.9.1,11.1.1.2
22,9,6,52,7,3,Drr,1,800,61653930,61654362,13.1.1.2,103.0.1.1
21,9,6,52,6,2,SP,1,-1,61653930,61654362,12.1.1.2,102.0.1.1
20,9,6,52,5,1,FIFO,0,-1,61653930,61654362,11.1.1.2,101.0.1.1
23,9,6,52,8,4,WFQ,0,800,61653930,61654362,14.1.1.2,104.0.1.1
26,9,6,52,7,3,Drr,4,800,61660762,61661194,13.1.1.2,103.0.3.1
24,9,6,52,5,1,FIFO,0,-1,61660762,61661194,11.1.1.2,101.0.3.1
27,9,6,52,8,4,WFQ,0,800,61660762,61661194,14.1.1.2,104.0.3.1
25,9,6,52,6,2,SP,1,-1,61660762,61661194,12.1.1.2,102.0.3.1
29,9,6,52,6,2,SP,3,-1,61667594,61668026,12.1.1.2,102.0.5.1
30,9,6,52,7,3,Drr,5,800,61667594,61668026,13.1.1.2,103.0.5.1
31,9,6,52,8,4,WFQ,7,6400,61667594,61668026,14.1.1.2,104.0.5.1
28,9,6,52,5,1,FIFO,0,-1,61667594,61668026,11.1.1.2,101.0.5.1
32,9,6,52,5,1,FIFO,0,-1,61674426,61674858,11.1.1.2,101.0.7.1
34,9,6,52,7,3,Drr,4,800,61674426,61674858,13.1.1.2,103.0.7.1
33,9,6,52,6,2,SP,1,-1,61674426,61674858,12.1.1.2,102.0.7.1
35,9,6,52,8,4,WFQ,1,1600,61674426,61674858,14.1.1.2,104.0.7.1
38,9,6,52,7,3,Drr,1,800,61681258,61681690,13.1.1.2,103.0.9.1
37,9,6,52,6,2,SP,2,-1,61681258,61681690,12.1.1.2,102.0.9.1
39,9,6,52,8,4,WFQ,5,4800,61681258,61681690,14.1.1.2,104.0.9.1
36,9,6,52,5,1,FIFO,0,-1,61681258,61681690,11.1.1.2,101.0.9.1
43,9,17,828,4,8,WFQ,2,2400,66013278,66019917,104.0.0.1,14.1.1.2
41,9,17,828,2,6,SP,0,-1,66013278,66019917,102.0.0.1,12.1.1.2
42,9,17,828,3,7,Drr,4,800,66013278,66019917,103.0.0.1,13.1.1.2
40,9,17,828,1,5,FIFO,0,-1,66013278,66019917,101.0.0.1,11.1.1.2
46,9,17,828,3,7,Drr,6,800,66019917,66026556,103.0.2.1,13.1.1.2
47,9,17,828,4,8,WFQ,2,2400,66019917,66026556,104.0.2.1,14.1.1.2
44,9,17,828,1,5,FIFO,0,-1,66019917,66026556,101.0.2.1,11.1.1.2
45,9,17,828,2,6,SP,5,-1,66019917,66026556,102.0.2.1,12.1.1.2
48,9,17,828,1,5,FIFO,0,-1,66026556,66033195,101.0.4.1,11.1.1.2
49,9,17,828,2,6,SP,1,-1,66026556,66033195,102.0.4.1,12.1.1.2
50,9,17,828,3,7,Drr,0,800,66026556,66033195,103.0.4.1,13.1.1.2
51,9,17,828,4,8,WFQ,7,6400,66026556,66033195,104.0.4.1,14.1.1.2
52,9,17,828,1,5,FIFO,0,-1,66033195,66039834,101.0.6.1,11.1.1.2
54,9,17,828,3,7,Drr,0,800,66033195,66039834,103.0.6.1,13.1.1.2
55,9,17,828,4,8,WFQ,0,800,66033195,66039834,104.0.6.1,14.1.1.2
53,9,17,828,2,6,SP,5,-1,66033195,66039834,102.0.6.1,12.1.1.2
57,9,17,828,2,6,SP,1,-1,66039834,66046473,102.0.8.1,12.1.1.2
56,9,17,828,1,5,FIFO,0,-1,66039834,66046473,101.0.8.1,11.1.1.2
